2025-09-03, 00:00:02, 134.75, 62.0, 24.25, 24.0, 9999.0, 14.02, 14.25, 24.0, 9999.0, 23.89, 9999.0, 129.8, 133.5, 113.07, 92.05, 137.75
2025-09-03, 00:00:06, 134.75, 62.0, 24.25, 24.0, 9999.0, 14.02, 14.25, 24.0, 9999.0, 23.86, 9999.0, 129.82, 133.5, 113.07, 92.07, 137.75
2025-09-03, 00:00:10, 134.75, 62.0, 24.25, 24.0, 9999.0, 14.05, 14.25, 24.0, 9999.0, 23.86, 9999.0, 129.84, 133.5, 113.09, 92.07, 137.77
2025-09-03, 00:00:14, 134.75, 62.0, 24.25, 24.0, 9999.0, 14.07, 14.25, 24.0, 9999.0, 23.86, 9999.0, 129.86, 133.5, 113.09, 92.07, 137.77
2025-09-03, 00:00:18, 134.75, 62.0, 24.25, 24.0, 9999.0, 14.07, 14.25, 24.0, 9999.0, 23.89, 9999.0, 129.91, 133.5, 113.09, 92.07, 137.77
2025-09-03, 00:00:22, 134.75, 62.0, 24.25, 24.0, 9999.0, 14.07, 14.25, 24.0, 9999.0, 23.89, 9999.0, 129.91, 133.5, 113.09, 92.07, 137.77
2025-09-03, 00:00:26, 134.75, 61.98, 24.25, 24.0, 9999.0, 14.05, 14.25, 24.0, 9999.0, 23.89, 9999.0, 129.93, 133.5, 113.09, 92.07, 137.77
2025-09-03, 00:00:30, 134.75, 61.98, 24.25, 24.0, 9999.0, 14.02, 14.25, 24.0, 9999.0, 23.91, 9999.0, 129.93, 133.5, 113.09, 92.07, 137.77
2025-09-03, 00:00:34, 134.75, 61.98, 24.25, 24.0, 9999.0, 13.98, 14.25, 24.0, 9999.0, 23.91, 9999.0, 129.91, 133.5, 113.09, 92.07, 137.77
2025-09-03, 00:00:38, 134.75, 61.98, 24.25, 24.0, 9999.0, 13.95, 14.25, 24.0, 9999.0, 23.93, 9999.0, 129.91, 133.5, 113.09, 92.07, 137.77
2025-09-03, 00:00:42, 134.75, 61.98, 24.25, 24.0, 9999.0, 13.93, 14.25, 24.0, 9999.0, 23.93, 9999.0, 129.89, 133.5, 113.07, 92.05, 137.77
2025-09-03, 00:00:46, 134.75, 61.98, 24.25, 24.0, 9999.0, 13.93, 14.23, 24.0, 9999.0, 23.93, 9999.0, 129.86, 133.5, 113.07, 92.02, 137.77
2025-09-03, 00:00:50, 134.75, 61.98, 24.25, 24.0, 9999.0, 13.93, 14.23, 24.0, 9999.0, 23.93, 9999.0, 129.84, 133.5, 113.07, 92.0, 137.77
2025-09-03, 00:00:54, 134.75, 61.98, 24.25, 24.0, 9999.0, 13.93, 14.23, 24.0, 9999.0, 23.91, 9999.0, 129.82, 133.5, 113.07, 92.0, 137.75
2025-09-03, 00:00:58, 134.75, 61.98, 24.25, 24.0, 9999.0, 13.95, 14.23, 24.0, 9999.0, 23.89, 9999.0, 129.8, 133.5, 113.07, 92.02, 137.75
2025-09-03, 00:01:02, 134.75, 61.98, 24.25, 24.0, 9999.0, 13.98, 14.2, 24.0, 9999.0, 23.84, 9999.0, 129.8, 133.5, 113.07, 92.02, 137.75
2025-09-03, 00:01:06, 134.75, 61.98, 24.25, 24.0, 9999.0, 13.98, 14.2, 24.0, 9999.0, 23.8, 9999.0, 129.8, 133.5, 113.05, 92.05, 137.75
2025-09-03, 00:01:10, 134.75, 62.0, 24.25, 24.0, 9999.0, 13.98, 14.2, 24.0, 9999.0, 23.75, 9999.0, 129.8, 133.5, 113.05, 92.07, 137.75
2025-09-03, 00:01:14, 134.75, 62.0, 24.25, 24.0, 9999.0, 13.98, 14.2, 24.0, 9999.0, 23.7, 9999.0, 129.82, 133.5, 113.07, 92.09, 137.75
2025-09-03, 00:01:18, 134.75, 62.0, 24.25, 24.0, 9999.0, 14.0, 14.2, 24.0, 9999.0, 23.68, 9999.0, 129.84, 133.5, 113.09, 92.09, 137.75
2025-09-03, 00:01:22, 134.75, 62.0, 24.25, 24.0, 9999.0, 14.02, 14.2, 24.0, 9999.0, 23.66, 9999.0, 129.86, 133.5, 113.11, 92.09, 137.75
